"","department_id","number_of_orders","number_of_first_orders","percentage"
"47523",20,40,64,1.6
"47524",20,18,16,0.89
"47525",20,172,428,2.49
"47526",20,6,27,4.5
"47527",20,24,39,1.62
"47528",20,61,3,0.05
"47529",20,274,7,0.03
"47530",20,465,23,0.05
"47531",20,77,222,2.88
"47532",20,62,12,0.19
"47533",20,520,84,0.16
"47534",20,82,48,0.59
"47535",20,111,25,0.23
"47536",20,1598,81,0.05
"47537",20,3065,15,0
"47538",20,40,5,0.12
"47539",20,106,4,0.04
"47540",20,116,125,1.08
"47541",20,45,22,0.49
"47542",20,115,126,1.1
"47543",20,3093,18,0.01
"47544",20,5885,52,0.01
"47545",20,330,3,0.01
"47546",20,42,6,0.14
"47547",20,142,25,0.18
"47548",20,246,8,0.03
"47549",20,635,9,0.01
"47550",20,330,11,0.03
"47551",20,615,27,0.04
"47552",20,40,130,3.25
"47553",20,7707,25,0
"47554",20,125,95,0.76
"47555",20,20,37,1.85
"47556",20,697,7,0.01
"47557",20,16,5,0.31
"47558",20,139,11,0.08
"47559",20,749,12,0.02
"47560",20,128,9,0.07
"47561",20,171,15,0.09
"47562",20,401,28,0.07
"47563",20,7,50,7.14
"47564",20,71,4,0.06
"47565",20,40,80,2
"47566",20,346,15,0.04
"47567",20,92,7,0.08
"47568",20,54,40,0.74
"47569",20,128,6,0.05
"47570",20,22,33,1.5
"47571",20,140,19,0.14
"47572",20,29,3,0.1
"47573",20,823,5,0.01
"47574",20,16,9,0.56
"47575",20,15,62,4.13
"47576",20,96,24,0.25
"47577",20,10,32,3.2
"47578",20,392,5,0.01
"47579",20,133,55,0.41
"47580",20,55,50,0.91
"47581",20,16,7,0.44
"47582",20,65,17,0.26
"47583",20,80,32,0.4
"47584",20,7,29,4.14
"47585",20,46,28,0.61
"47586",20,77,12,0.16
"47587",20,316,14,0.04
"47588",20,2652,15,0.01
"47589",20,6,30,5
"47590",20,134,52,0.39
"47591",20,3297,28,0.01
"47592",20,10,274,27.4
"47593",20,1124,7,0.01
"47594",20,23,35,1.52
"47595",20,27,25,0.93
"47596",20,413,6,0.01
"47597",20,156,4,0.03
"47598",20,19,14,0.74
"47599",20,2074,164,0.08
"47600",20,74,42,0.57
"47601",20,16,22,1.38
"47602",20,1028,5,0
"47603",20,384,172,0.45
"47604",20,16,119,7.44
"47605",20,13571,17,0
"47606",20,517,4,0.01
"47607",20,253,6,0.02
"47608",20,29,13,0.45
"47609",20,181,2,0.01
"47610",20,39,6,0.15
"47611",20,502,161,0.32
"47612",20,36,7,0.19
"47613",20,54,85,1.57
"47614",20,3688,151,0.04
"47615",20,42,14,0.33
"47616",20,242,3,0.01
"47617",20,63,73,1.16
"47618",20,215,25,0.12
"47619",20,211,27,0.13
"47620",20,188,80,0.43
"47621",20,6,4,0.67
"47622",20,350,8,0.02
"47623",20,13,40,3.08
"47624",20,16,6,0.38
"47625",20,73,25,0.34
"47626",20,58,9,0.16
"47627",20,27,46,1.7
"47628",20,34,6,0.18
"47629",20,18,5,0.28
"47630",20,90,4,0.04
"47631",20,59,13,0.22
"47632",20,5051,18,0
"47633",20,14,107,7.64
"47634",20,81,87,1.07
"47635",20,1063,23,0.02
"47636",20,3952,13,0
"47637",20,11,60,5.45
"47638",20,14,15,1.07
"47639",20,25,11,0.44
"47640",20,321,95,0.3
"47641",20,511,6,0.01
"47642",20,163,13,0.08
"47643",20,44,21,0.48
"47644",20,26,3,0.12
"47645",20,565,5,0.01
"47646",20,63,8,0.13
"47647",20,100,2,0.02
"47648",20,281,23,0.08
"47649",20,272,4,0.01
"47650",20,146,24,0.16
"47651",20,136,14,0.1
"47652",20,13,2,0.15
"47653",20,93,3,0.03
"47654",20,10195,15,0
"47655",20,488,10,0.02
"47656",20,81,4,0.05
"47657",20,303,0,0
"47658",20,12,0,0
"47659",20,18,0,0
"47660",20,195,0,0
"47661",20,105,0,0
"47662",20,56,0,0
"47663",20,359,0,0
"47664",20,50,0,0
"47665",20,1409,0,0
"47666",20,16,0,0
"47667",20,27,0,0
"47668",20,17038,0,0
"47669",20,1155,0,0
"47670",20,243,0,0
"47671",20,328,0,0
"47672",20,199,0,0
"47673",20,315,0,0
"47674",20,132,0,0
"47675",20,153,0,0
"47676",20,1925,0,0
"47677",20,82,0,0
"47678",20,42,0,0
"47679",20,48,0,0
"47680",20,23,0,0
"47681",20,17,0,0
"47682",20,4,0,0
"47683",20,639,0,0
"47684",20,2252,0,0
"47685",20,51,0,0
"47686",20,595,0,0
"47687",20,25,0,0
"47688",20,1062,0,0
"47689",20,3669,0,0
"47690",20,11381,0,0
"47691",20,14,0,0
"47692",20,114,0,0
"47693",20,86,0,0
"47694",20,105,0,0
"47695",20,185,0,0
"47696",20,7,0,0
"47697",20,18,0,0
"47698",20,2609,0,0
"47699",20,520,0,0
"47700",20,168,0,0
"47701",20,21,0,0
"47702",20,435,0,0
"47703",20,145,0,0
"47704",20,391,0,0
"47705",20,8,0,0
"47706",20,33,0,0
"47707",20,17,0,0
"47708",20,20,0,0
"47709",20,208,0,0
"47710",20,74,0,0
"47711",20,376,0,0
"47712",20,142,0,0
"47713",20,4,0,0
"47714",20,61,0,0
"47715",20,4196,0,0
"47716",20,209,0,0
"47717",20,37,0,0
"47718",20,12,0,0
"47719",20,984,0,0
"47720",20,14,0,0
"47721",20,1254,0,0
"47722",20,17,0,0
"47723",20,5,0,0
"47724",20,74,0,0
"47725",20,2586,0,0
"47726",20,11,0,0
"47727",20,390,0,0
"47728",20,35,0,0
"47729",20,235,0,0
"47730",20,208,0,0
"47731",20,427,0,0
"47732",20,41,0,0
"47733",20,130,0,0
"47734",20,41,0,0
"47735",20,22,0,0
"47736",20,28384,0,0
"47737",20,263,0,0
"47738",20,11747,0,0
"47739",20,4,0,0
"47740",20,470,0,0
"47741",20,70,0,0
"47742",20,124,0,0
"47743",20,96,0,0
"47744",20,4,0,0
"47745",20,171,0,0
"47746",20,874,0,0
"47747",20,93,0,0
"47748",20,125,0,0
"47749",20,377,0,0
"47750",20,2747,0,0
"47751",20,70,0,0
"47752",20,7314,0,0
"47753",20,13,0,0
"47754",20,30,0,0
"47755",20,32,0,0
"47756",20,3732,0,0
"47757",20,7,0,0
"47758",20,1108,0,0
"47759",20,39,0,0
"47760",20,237,0,0
"47761",20,73,0,0
"47762",20,147,0,0
"47763",20,18,0,0
"47764",20,82,0,0
"47765",20,8,0,0
"47766",20,16,0,0
"47767",20,67,0,0
"47768",20,23,0,0
"47769",20,2105,0,0
"47770",20,134,0,0
"47771",20,39,0,0
"47772",20,21,0,0
"47773",20,25,0,0
"47774",20,690,0,0
"47775",20,268,0,0
"47776",20,7,0,0
"47777",20,66,0,0
"47778",20,50,0,0
"47779",20,27,0,0
"47780",20,294,0,0
"47781",20,33,0,0
"47782",20,1326,0,0
"47783",20,64,0,0
"47784",20,212,0,0
"47785",20,108,0,0
"47786",20,742,0,0
"47787",20,36,0,0
"47788",20,152,0,0
"47789",20,803,0,0
"47790",20,5029,0,0
"47791",20,211,0,0
"47792",20,137,0,0
"47793",20,103,0,0
"47794",20,1856,0,0
"47795",20,194,0,0
"47796",20,13,0,0
"47797",20,85,0,0
"47798",20,36,0,0
"47799",20,50,0,0
"47800",20,3527,0,0
"47801",20,389,0,0
"47802",20,23,0,0
"47803",20,324,0,0
"47804",20,132,0,0
"47805",20,105,0,0
"47806",20,1823,0,0
"47807",20,19,0,0
"47808",20,10,0,0
"47809",20,2373,0,0
"47810",20,466,0,0
"47811",20,3329,0,0
"47812",20,32,0,0
"47813",20,6044,0,0
"47814",20,30,0,0
"47815",20,56,0,0
"47816",20,51,0,0
"47817",20,613,0,0
"47818",20,842,0,0
"47819",20,35,0,0
"47820",20,921,0,0
"47821",20,92,0,0
"47822",20,122,0,0
"47823",20,30,0,0
"47824",20,18,0,0
"47825",20,312,0,0
"47826",20,6,0,0
"47827",20,47,0,0
"47828",20,2039,0,0
"47829",20,50,0,0
"47830",20,308,0,0
"47831",20,12,0,0
"47832",20,36,0,0
"47833",20,331,0,0
"47834",20,703,0,0
"47835",20,325,0,0
"47836",20,881,0,0
"47837",20,41473,0,0
"47838",20,3344,0,0
"47839",20,137,0,0
"47840",20,1001,0,0
"47841",20,1228,0,0
"47842",20,12,0,0
"47843",20,5,0,0
"47844",20,17,0,0
"47845",20,7,0,0
"47846",20,2615,0,0
"47847",20,142,0,0
"47848",20,217,0,0
"47849",20,120,0,0
"47850",20,1446,0,0
"47851",20,43,0,0
"47852",20,554,0,0
"47853",20,4,0,0
"47854",20,1291,0,0
"47855",20,2437,0,0
"47856",20,313,0,0
"47857",20,4,0,0
"47858",20,49,0,0
"47859",20,37,0,0
"47860",20,76,0,0
"47861",20,1086,0,0
"47862",20,863,0,0
"47863",20,2119,0,0
"47864",20,20,0,0
"47865",20,1050,0,0
"47866",20,2,0,0
"47867",20,274,0,0
"47868",20,251,0,0
"47869",20,7335,0,0
"47870",20,32,0,0
"47871",20,552,0,0
"47872",20,151,0,0
"47873",20,25,0,0
"47874",20,98,0,0
"47875",20,768,0,0
"47876",20,659,0,0
"47877",20,25,0,0
"47878",20,2518,0,0
"47879",20,19,0,0
"47880",20,61,0,0
"47881",20,1047,0,0
"47882",20,9,0,0
"47883",20,11684,0,0
"47884",20,973,0,0
"47885",20,12,0,0
"47886",20,918,0,0
"47887",20,174,0,0
"47888",20,274,0,0
"47889",20,137,0,0
"47890",20,490,0,0
"47891",20,8370,0,0
"47892",20,147,0,0
"47893",20,125,0,0
"47894",20,26,0,0
"47895",20,22,0,0
"47896",20,1033,0,0
"47897",20,10,0,0
"47898",20,2527,0,0
"47899",20,89,0,0
"47900",20,217,0,0
"47901",20,67,0,0
"47902",20,70,0,0
"47903",20,7,0,0
"47904",20,7,0,0
"47905",20,69,0,0
"47906",20,300,0,0
"47907",20,29,0,0
"47908",20,46,0,0
"47909",20,40,0,0
"47910",20,3,0,0
"47911",20,62,0,0
"47912",20,470,0,0
"47913",20,7,0,0
"47914",20,55,0,0
"47915",20,635,0,0
"47916",20,254,0,0
"47917",20,3552,0,0
"47918",20,82,0,0
"47919",20,9,0,0
"47920",20,7,0,0
"47921",20,1711,0,0
"47922",20,8,0,0
"47923",20,482,0,0
"47924",20,180,0,0
"47925",20,11,0,0
"47926",20,276,0,0
"47927",20,15,0,0
"47928",20,71314,0,0
"47929",20,572,0,0
"47930",20,24,0,0
"47931",20,78,0,0
"47932",20,289,0,0
"47933",20,33,0,0
"47934",20,346,0,0
"47935",20,1273,0,0
"47936",20,3565,0,0
"47937",20,42,0,0
"47938",20,24,0,0
"47939",20,103,0,0
"47940",20,94,0,0
"47941",20,9,0,0
"47942",20,224,0,0
"47943",20,15,0,0
"47944",20,933,0,0
"47945",20,504,0,0
"47946",20,2380,0,0
"47947",20,168,0,0
"47948",20,487,0,0
"47949",20,40,0,0
"47950",20,912,0,0
"47951",20,354,0,0
"47952",20,4123,0,0
"47953",20,33,0,0
"47954",20,51,0,0
"47955",20,14,0,0
"47956",20,4,0,0
"47957",20,6,0,0
"47958",20,110,0,0
"47959",20,103,0,0
"47960",20,267,0,0
"47961",20,473,0,0
"47962",20,2,0,0
"47963",20,17,0,0
"47964",20,74,0,0
"47965",20,4712,0,0
"47966",20,576,0,0
"47967",20,50,0,0
"47968",20,152,0,0
"47969",20,36,0,0
"47970",20,54,0,0
"47971",20,3025,0,0
"47972",20,13,0,0
"47973",20,23,0,0
"47974",20,1058,0,0
"47975",20,60,0,0
"47976",20,38,0,0
"47977",20,33,0,0
"47978",20,15,0,0
"47979",20,51,0,0
"47980",20,328,0,0
"47981",20,2024,0,0
"47982",20,29,0,0
"47983",20,244,0,0
"47984",20,2062,0,0
"47985",20,110,0,0
"47986",20,10,0,0
"47987",20,2886,0,0
"47988",20,255,0,0
"47989",20,350,0,0
"47990",20,140,0,0
"47991",20,105,0,0
"47992",20,56,0,0
"47993",20,91,0,0
"47994",20,1535,0,0
"47995",20,9,0,0
"47996",20,68,0,0
"47997",20,17,0,0
"47998",20,2,0,0
"47999",20,853,0,0
"48000",20,542,0,0
"48001",20,368,0,0
"48002",20,16,0,0
"48003",20,587,0,0
"48004",20,2286,0,0
"48005",20,942,0,0
"48006",20,10,0,0
"48007",20,12196,0,0
"48008",20,685,0,0
"48009",20,54,0,0
"48010",20,232,0,0
"48011",20,198,0,0
"48012",20,61,0,0
"48013",20,505,0,0
"48014",20,1,0,0
"48015",20,132,0,0
"48016",20,13,0,0
"48017",20,143,0,0
"48018",20,40,0,0
"48019",20,38,0,0
"48020",20,165,0,0
"48021",20,284,0,0
"48022",20,6,0,0
"48023",20,19,0,0
"48024",20,109,0,0
"48025",20,5979,0,0
"48026",20,58,0,0
"48027",20,516,0,0
"48028",20,358,0,0
"48029",20,232,0,0
"48030",20,4567,0,0
"48031",20,14,0,0
"48032",20,95,0,0
"48033",20,193,0,0
"48034",20,614,0,0
"48035",20,19,0,0
"48036",20,22,0,0
"48037",20,29,0,0
"48038",20,116,0,0
"48039",20,2157,0,0
"48040",20,4,0,0
"48041",20,21,0,0
"48042",20,128,0,0
"48043",20,57,0,0
"48044",20,4346,0,0
"48045",20,44,0,0
"48046",20,252,0,0
"48047",20,54,0,0
"48048",20,32,0,0
"48049",20,33,0,0
"48050",20,431,0,0
"48051",20,72,0,0
"48052",20,580,0,0
"48053",20,35,0,0
"48054",20,38,0,0
"48055",20,9,0,0
"48056",20,416,0,0
"48057",20,105,0,0
"48058",20,433,0,0
"48059",20,119,0,0
"48060",20,124,0,0
"48061",20,11,0,0
"48062",20,1087,0,0
"48063",20,105,0,0
"48064",20,470,0,0
"48065",20,2433,0,0
"48066",20,234,0,0
"48067",20,20,0,0
"48068",20,198,0,0
"48069",20,363,0,0
"48070",20,4266,0,0
"48071",20,616,0,0
"48072",20,187,0,0
"48073",20,290,0,0
"48074",20,31,0,0
"48075",20,352,0,0
"48076",20,28,0,0
"48077",20,1883,0,0
"48078",20,103,0,0
"48079",20,59,0,0
"48080",20,4,0,0
"48081",20,653,0,0
"48082",20,32,0,0
"48083",20,1212,0,0
"48084",20,2516,0,0
"48085",20,221,0,0
"48086",20,21,0,0
"48087",20,180,0,0
"48088",20,9,0,0
"48089",20,70,0,0
"48090",20,131,0,0
"48091",20,22,0,0
"48092",20,34,0,0
"48093",20,75,0,0
"48094",20,53,0,0
"48095",20,17,0,0
"48096",20,209,0,0
"48097",20,8,0,0
"48098",20,153,0,0
"48099",20,5,0,0
"48100",20,12056,0,0
"48101",20,14,0,0
"48102",20,1170,0,0
"48103",20,55,0,0
"48104",20,28,0,0
"48105",20,527,0,0
"48106",20,6,0,0
"48107",20,5,0,0
"48108",20,50,0,0
"48109",20,8010,0,0
"48110",20,1528,0,0
"48111",20,2609,0,0
"48112",20,12,0,0
"48113",20,108,0,0
"48114",20,271,0,0
"48115",20,67,0,0
"48116",20,906,0,0
"48117",20,884,0,0
"48118",20,110,0,0
"48119",20,261,0,0
"48120",20,28,0,0
"48121",20,18,0,0
"48122",20,48,0,0
"48123",20,13,0,0
"48124",20,99,0,0
"48125",20,916,0,0
"48126",20,32,0,0
"48127",20,14,0,0
"48128",20,33,0,0
"48129",20,42,0,0
"48130",20,16,0,0
"48131",20,129,0,0
"48132",20,1501,0,0
"48133",20,1911,0,0
"48134",20,679,0,0
"48135",20,358,0,0
"48136",20,400,0,0
"48137",20,51,0,0
"48138",20,5,0,0
"48139",20,80,0,0
"48140",20,1218,0,0
"48141",20,1069,0,0
"48142",20,22,0,0
"48143",20,18,0,0
"48144",20,321,0,0
"48145",20,247,0,0
"48146",20,25,0,0
"48147",20,322,0,0
"48148",20,1384,0,0
"48149",20,5,0,0
"48150",20,20,0,0
"48151",20,794,0,0
"48152",20,400,0,0
"48153",20,44,0,0
"48154",20,225,0,0
"48155",20,5075,0,0
"48156",20,21,0,0
"48157",20,386,0,0
"48158",20,701,0,0
"48159",20,18,0,0
"48160",20,1127,0,0
"48161",20,925,0,0
"48162",20,72,0,0
"48163",20,456,0,0
"48164",20,113,0,0
"48165",20,14,0,0
"48166",20,26,0,0
"48167",20,154,0,0
"48168",20,192,0,0
"48169",20,151,0,0
"48170",20,85,0,0
"48171",20,70,0,0
"48172",20,14,0,0
"48173",20,29,0,0
"48174",20,514,0,0
"48175",20,12,0,0
"48176",20,34,0,0
"48177",20,120,0,0
"48178",20,552,0,0
"48179",20,44,0,0
"48180",20,32,0,0
"48181",20,43,0,0
"48182",20,9,0,0
"48183",20,15,0,0
"48184",20,558,0,0
"48185",20,247,0,0
"48186",20,30,0,0
"48187",20,76,0,0
"48188",20,230,0,0
"48189",20,60,0,0
"48190",20,98,0,0
"48191",20,8,0,0
"48192",20,60,0,0
"48193",20,109,0,0
"48194",20,53,0,0
"48195",20,20069,0,0
"48196",20,188,0,0
"48197",20,331,0,0
"48198",20,17960,0,0
"48199",20,212,0,0
"48200",20,67,0,0
"48201",20,90,0,0
"48202",20,1084,0,0
"48203",20,1413,0,0
"48204",20,311,0,0
"48205",20,13,0,0
"48206",20,597,0,0
"48207",20,20,0,0
"48208",20,249,0,0
"48209",20,3,0,0
"48210",20,54,0,0
"48211",20,1207,0,0
"48212",20,246,0,0
"48213",20,675,0,0
"48214",20,34,0,0
"48215",20,414,0,0
"48216",20,11,0,0
"48217",20,342,0,0
"48218",20,133,0,0
"48219",20,944,0,0
"48220",20,27,0,0
"48221",20,8,0,0
"48222",20,1534,0,0
"48223",20,1315,0,0
"48224",20,126,0,0
"48225",20,43,0,0
"48226",20,2083,0,0
"48227",20,2,0,0
"48228",20,435,0,0
"48229",20,45,0,0
"48230",20,97,0,0
"48231",20,748,0,0
"48232",20,10652,0,0
"48233",20,1814,0,0
"48234",20,65,0,0
"48235",20,14,0,0
"48236",20,144,0,0
"48237",20,130,0,0
"48238",20,41,0,0
"48239",20,7,0,0
"48240",20,39,0,0
"48241",20,356,0,0
"48242",20,13,0,0
"48243",20,40,0,0
"48244",20,55,0,0
"48245",20,166,0,0
"48246",20,8,0,0
"48247",20,17332,0,0
"48248",20,56,0,0
"48249",20,133,0,0
"48250",20,269,0,0
"48251",20,7,0,0
"48252",20,242,0,0
"48253",20,827,0,0
"48254",20,7,0,0
"48255",20,66,0,0
"48256",20,254,0,0
"48257",20,45,0,0
"48258",20,29124,0,0
"48259",20,135,0,0
"48260",20,388,0,0
"48261",20,975,0,0
"48262",20,105,0,0
"48263",20,385,0,0
"48264",20,4,0,0
"48265",20,159,0,0
"48266",20,388,0,0
"48267",20,8,0,0
"48268",20,144,0,0
"48269",20,914,0,0
"48270",20,477,0,0
"48271",20,724,0,0
"48272",20,157,0,0
"48273",20,518,0,0
"48274",20,5,0,0
"48275",20,119,0,0
"48276",20,674,0,0
"48277",20,656,0,0
"48278",20,612,0,0
"48279",20,4454,0,0
"48280",20,50,0,0
"48281",20,2050,0,0
"48282",20,303,0,0
"48283",20,743,0,0
"48284",20,54,0,0
"48285",20,660,0,0
"48286",20,246,0,0
"48287",20,337,0,0
"48288",20,9,0,0
"48289",20,614,0,0
"48290",20,99,0,0
"48291",20,91,0,0
"48292",20,1999,0,0
"48293",20,27,0,0
"48294",20,7,0,0
"48295",20,33,0,0
"48296",20,438,0,0
"48297",20,431,0,0
"48298",20,637,0,0
"48299",20,1844,0,0
"48300",20,10,0,0
"48301",20,165,0,0
"48302",20,31,0,0
"48303",20,60,0,0
"48304",20,233,0,0
"48305",20,449,0,0
"48306",20,115,0,0
"48307",20,74,0,0
"48308",20,65,0,0
"48309",20,58,0,0
"48310",20,45,0,0
"48311",20,328,0,0
"48312",20,479,0,0
"48313",20,16,0,0
"48314",20,4,0,0
"48315",20,181,0,0
"48316",20,1365,0,0
"48317",20,14,0,0
"48318",20,32,0,0
"48319",20,192,0,0
"48320",20,981,0,0
"48321",20,1,0,0
"48322",20,196,0,0
"48323",20,663,0,0
"48324",20,39,0,0
"48325",20,114,0,0
"48326",20,93,0,0
"48327",20,118,0,0
"48328",20,75,0,0
"48329",20,33,0,0
"48330",20,428,0,0
"48331",20,8,0,0
"48332",20,6,0,0
"48333",20,3,0,0
"48334",20,898,0,0
"48335",20,1107,0,0
"48336",20,3791,0,0
"48337",20,203,0,0
"48338",20,10,0,0
"48339",20,98,0,0
"48340",20,94,0,0
"48341",20,65,0,0
"48342",20,8,0,0
"48343",20,2180,0,0
"48344",20,55,0,0
"48345",20,34,0,0
"48346",20,53,0,0
"48347",20,46,0,0
"48348",20,465,0,0
"48349",20,1332,0,0
"48350",20,31,0,0
"48351",20,208,0,0
"48352",20,4,0,0
"48353",20,29,0,0
"48354",20,409,0,0
"48355",20,43,0,0
"48356",20,223,0,0
"48357",20,2236,0,0
"48358",20,14,0,0
"48359",20,18,0,0
"48360",20,1669,0,0
"48361",20,378,0,0
"48362",20,726,0,0
"48363",20,1373,0,0
"48364",20,186,0,0
"48365",20,8,0,0
"48366",20,6,0,0
"48367",20,1481,0,0
"48368",20,14,0,0
"48369",20,12,0,0
"48370",20,24,0,0
"48371",20,292,0,0
"48372",20,47,0,0
"48373",20,23,0,0
"48374",20,41,0,0
"48375",20,103,0,0
"48376",20,341,0,0
"48377",20,16,0,0
"48378",20,2369,0,0
"48379",20,10,0,0
"48380",20,44,0,0
"48381",20,40,0,0
"48382",20,35,0,0
"48383",20,3,0,0
"48384",20,57,0,0
"48385",20,73,0,0
"48386",20,30,0,0
"48387",20,1092,0,0
"48388",20,49,0,0
"48389",20,107,0,0
"48390",20,5925,0,0
"48391",20,79,0,0
"48392",20,2678,0,0
"48393",20,1663,0,0
"48394",20,376,0,0
"48395",20,7,0,0
"48396",20,173,0,0
"48397",20,91,0,0
"48398",20,656,0,0
"48399",20,331,0,0
"48400",20,158,0,0
"48401",20,174,0,0
"48402",20,149,0,0
"48403",20,23,0,0
"48404",20,3,0,0
"48405",20,42,0,0
"48406",20,167,0,0
"48407",20,1553,0,0
"48408",20,223,0,0
"48409",20,70,0,0
"48410",20,1353,0,0
"48411",20,98,0,0
"48412",20,7,0,0
"48413",20,29,0,0
"48414",20,55,0,0
"48415",20,9746,0,0
"48416",20,3,0,0
"48417",20,7,0,0
"48418",20,42,0,0
"48419",20,37,0,0
"48420",20,21,0,0
"48421",20,99,0,0
"48422",20,166,0,0
"48423",20,204,0,0
"48424",20,1082,0,0
"48425",20,417,0,0
"48426",20,41,0,0
"48427",20,141,0,0
"48428",20,12,0,0
"48429",20,5873,0,0
"48430",20,276,0,0
"48431",21,17,66,3.88
"48432",21,13,31,2.38
"48433",21,14,120,8.57
"48434",21,42,21,0.5
"48435",21,4,31,7.75
"48436",21,8,6,0.75
"48437",21,4,12,3
"48438",21,23,6,0.26
"48439",21,11,65,5.91
"48440",21,5,15,3
"48441",21,3,43,14.33
"48442",21,127,40,0.31
"48443",21,26,13,0.5
"48444",21,27,20,0.74
"48445",21,185,12,0.06
"48446",21,9,172,19.11
"48447",21,21,128,6.1
"48448",21,23,237,10.3
"48449",21,8,58,7.25
"48450",21,14,5,0.36
"48451",21,17,13,0.76
"48452",21,29,8,0.28
"48453",21,12,8,0.67
"48454",21,424,10,0.02
"48455",21,46,14,0.3
"48456",21,12,13,1.08
"48457",21,13,83,6.38
"48458",21,5,8,1.6
"48459",21,10,3,0.3
"48460",21,30,11,0.37
"48461",21,3,2,0.67
"48462",21,23,37,1.61
"48463",21,4,7,1.75
"48464",21,38,12,0.32
"48465",21,16,14,0.88
"48466",21,26,53,2.04
"48467",21,148,9,0.06
"48468",21,360,46,0.13
"48469",21,71,7,0.1
"48470",21,201,6,0.03
"48471",21,15,18,1.2
"48472",21,7,8,1.14
"48473",21,5,14,2.8
"48474",21,6,125,20.83
"48475",21,22,7,0.32
"48476",21,17,220,12.94
"48477",21,337,9,0.03
"48478",21,12,9,0.75
"48479",21,4,8,2
"48480",21,4,52,13
"48481",21,7,43,6.14
"48482",21,105,30,0.29
"48483",21,21,81,3.86
"48484",21,6,9,1.5
"48485",21,18,9,0.5
"48486",21,68,32,0.47
"48487",21,15,55,3.67
"48488",21,241,10,0.04
"48489",21,35,13,0.37
"48490",21,7,4,0.57
"48491",21,5,3,0.6
"48492",21,6,6,1
"48493",21,6,55,9.17
"48494",21,3,5,1.67
"48495",21,14,31,2.21
"48496",21,31,34,1.1
"48497",21,5,12,2.4
"48498",21,14,54,3.86
"48499",21,18,82,4.56
"48500",21,9,44,4.89
"48501",21,12,19,1.58
"48502",21,13,6,0.46
"48503",21,17,18,1.06
"48504",21,31,3,0.1
"48505",21,227,3,0.01
"48506",21,48,27,0.56
"48507",21,19,138,7.26
"48508",21,15,4,0.27
"48509",21,868,9,0.01
"48510",21,13,6,0.46
"48511",21,8,3,0.38
"48512",21,10,55,5.5
"48513",21,21,5,0.24
"48514",21,34,27,0.79
"48515",21,19,12,0.63
"48516",21,15,12,0.8
"48517",21,38,40,1.05
"48518",21,131,6,0.05
"48519",21,4,5,1.25
"48520",21,30,31,1.03
"48521",21,74,8,0.11
"48522",21,3,1,0.33
"48523",21,4,6,1.5
"48524",21,20,7,0.35
"48525",21,6,26,4.33
"48526",21,6,7,1.17
"48527",21,3,65,21.67
"48528",21,11,61,5.55
"48529",21,19,11,0.58
"48530",21,4,8,2
"48531",21,10,81,8.1
"48532",21,38,6,0.16
"48533",21,10,99,9.9
"48534",21,5,5,1
"48535",21,1,5,5
"48536",21,7,35,5
"48537",21,62,13,0.21
"48538",21,1,93,93
"48539",21,2,38,19
"48540",21,8,77,9.62
"48541",21,11,118,10.73
"48542",21,9,26,2.89
"48543",21,6,12,2
"48544",21,6,4,0.67
"48545",21,5,33,6.6
"48546",21,14,15,1.07
"48547",21,112,127,1.13
"48548",21,37,13,0.35
"48549",21,96,29,0.3
"48550",21,6,6,1
"48551",21,6,54,9
"48552",21,58,17,0.29
"48553",21,24,83,3.46
"48554",21,5,3,0.6
"48555",21,12,16,1.33
"48556",21,9,24,2.67
"48557",21,28,381,13.61
"48558",21,2,45,22.5
"48559",21,18,12,0.67
"48560",21,4,70,17.5
"48561",21,7,15,2.14
"48562",21,11,4,0.36
"48563",21,14,10,0.71
"48564",21,30,14,0.47
"48565",21,10,8,0.8
"48566",21,4,23,5.75
"48567",21,239,85,0.36
"48568",21,7,9,1.29
"48569",21,32,20,0.62
"48570",21,5,5,1
"48571",21,98,82,0.84
"48572",21,59,4,0.07
"48573",21,20,37,1.85
"48574",21,14,38,2.71
"48575",21,14,90,6.43
"48576",21,34,41,1.21
"48577",21,12,5,0.42
"48578",21,3,35,11.67
"48579",21,5,6,1.2
"48580",21,9,5,0.56
"48581",21,3,10,3.33
"48582",21,14,6,0.43
"48583",21,7,9,1.29
"48584",21,10,5,0.5
"48585",21,5,17,3.4
"48586",21,8,80,10
"48587",21,4,15,3.75
"48588",21,1933,13,0.01
"48589",21,10,28,2.8
"48590",21,14,5,0.36
"48591",21,45,18,0.4
"48592",21,22,187,8.5
"48593",21,28,5,0.18
"48594",21,49,4,0.08
"48595",21,11,18,1.64
"48596",21,27,60,2.22
"48597",21,30,115,3.83
"48598",21,62,5,0.08
"48599",21,6,7,1.17
"48600",21,362,13,0.04
"48601",21,20,74,3.7
"48602",21,24,34,1.42
"48603",21,45,30,0.67
"48604",21,16,15,0.94
"48605",21,14,13,0.93
"48606",21,60,11,0.18
"48607",21,5,101,20.2
"48608",21,7,23,3.29
"48609",21,161,27,0.17
"48610",21,5,5,1
"48611",21,10,78,7.8
"48612",21,88,11,0.12
"48613",21,41,41,1
"48614",21,28,108,3.86
"48615",21,6,4,0.67
"48616",21,225,4,0.02
"48617",21,8,17,2.12
"48618",21,5,28,5.6
"48619",21,33,1,0.03
"48620",21,7,199,28.43
"48621",21,6,8,1.33
"48622",21,3,16,5.33
"48623",21,214,44,0.21
"48624",21,78,5,0.06
